ensembl_id,symbol,Chromosome,start,end
1907,EDN2,1,41478774,41484683
59269,HIVEP3,1,41506364,42035925
2981,GUCA2B,1,42153420,42155824
2980,GUCA2A,1,42162690,42164724
22887,FOXJ3,1,42176538,42335877
284716,RIMKLA,1,42380796,42424229
84217,ZMYND12,1,42430329,42456267
728621,CCDC30,1,42456069,42654190
79717,PPCS,1,42456340,42473378
10465,PPIH,1,42658376,42676758
4904,YBX1,1,42682234,42703803
149461,CLDN19,1,42733092,42740254
64175,P3H1,1,42746334,42767084
79078,C1orf50,1,42767244,42775742
105378683,LOC105378683,1,42776665,42784895
100129924,TMEM269,1,42785031,42800818
374969,SVBP,1,42807051,42817388
114625,ERMAP,1,42817104,42844989
51058,ZNF691,1,42846572,42852475
339539,LOC339539,1,42857621,42888792
6513,SLC2A1,1,42925374,42959176
440584,SLC2A1-AS1,1,42959048,42983358
440585,FAM183A,1,43147922,43156396
10969,EBNA1BP2,1,43164173,43172570
102465439,MIR6733,1,43171651,43171712
149465,CFAP57,1,43172329,43254358
128218,TMEM125,1,43269993,43274002
149466,C1orf210,1,43281885,43285617
7075,TIE1,1,43300894,43323110
4352,MPL,1,43337803,43354464
991,CDC20,1,43358954,43363202
64834,ELOVL1,1,43363396,43368074
102466723,MIR6734,1,43364647,43364715
112950,MED8,1,43383907,43389812
23334,SZT2,1,43389884,43454247
100873952,SZT2-AS1,1,43447775,43448644
102465440,MIR6735,1,43448538,43448611
81888,HYI,1,43451002,43453989
5792,PTPRF,1,43526036,43623672
9682,KDM4A,1,43650125,43705518
100132774,KDM4A-AS1,1,43699737,43707341
6487,ST3GAL3,1,43707496,43931165
101929592,LOC101929592,1,43709404,43727343
102464830,MIR6079,1,43838621,43838683
9048,ARTN,1,43933319,43937240
9670,IPO13,1,43946805,43968022
1802,DPH2,1,43969980,43973371
533,ATP6V0B,1,43974647,43978300
8704,B4GALT2,1,43979201,43991171
149473,CCDC24,1,43991595,43996526
6536,SLC6A9,1,43996482,44031492
128209,KLF17,1,44118849,44135137
105378952,KLF18,1,44137820,44141631
55929,DMAP1,1,44213452,44220679
79033,ERI3,1,44221069,44355279
100874278,ERI3-IT1,1,44222594,44244283
106635545,SNORA110,1,44252343,44252559
55182,RNF220,1,44405159,44651724
100847089,MIR5584,1,44545492,44545552
79639,TMEM53,1,44653246,44674608
109623472,SNORD145,1,44670956,44671056
339541,ARMH1,1,44674721,44725591
26828,RNU5F-1,1,44721785,44721901
26830,RNU5D-1,1,44731068,44731168
11004,KIF2C,1,44739817,44767766
109623476,SNORD160,1,44762034,44762107
6202,RPS8,1,44775573,44778740
26811,SNORD55,1,44775864,44775938
94161,SNORD46,1,44776491,44776589
94162,SNORD38A,1,44777841,44777912
94163,SNORD38B,1,44778389,44778458
266675,BEST4,1,44783584,44787754
1263,PLK3,1,44800224,44805995
343521,TCTEX1D4,1,44805909,44807285
149478,BTBD19,1,44808481,44814129
8643,PTCH2,1,44819843,44842944
8891,EIF2B3,1,44850521,44986722
79654,HECTD3,1,45002547,45011355
7389,UROD,1,45012132,45015669
57643,ZSWIM5,1,45016403,45206578
400752,LINC01144,1,45303909,45305619
84842,HPDL,1,45326872,45328674
4595,MUTYH,1,45329241,45340470
114034,TOE1,1,45339669,45343978
10420,TESK2,1,45343882,45491168
126661,CCDC163,1,45493862,45500079
25974,MMACHC,1,45500183,45511067
5052,PRDX1,1,45511034,45522890
10327,AKR1A1,1,45550782,45570051
4678,NASP,1,45583987,45618906
149483,CCDC17,1,45620043,45624059
60313,GPBP1L1,1,45627303,45686630
728963,RPS15AP10,1,45645780,45646685
51249,TMEM69,1,45688174,45694436
3652,IPP,1,45694325,45750813
23139,MAST2,1,45803606,46036124
8503,PIK3R3,1,46040139,46174901
110117499,LOC110117498-PIK3R3,1,46040139,46176495
101929626,LOC101929626,1,46133370,46139080
10103,TSPAN1,1,46175076,46185962
110117498,LOC110117498,1,46175485,46176495
55624,POMGNT1,1,46188680,46220305
541468,LURAP1,1,46203333,46221256
8438,RAD54L,1,46247694,46278473
10489,LRRC41,1,46278399,46303366
7388,UQCRH,1,46303612,46316777
387338,NSUN4,1,46340176,46365152
2166,FAAH,1,46394266,46413848
729041,FAAHP1,1,46433826,46445702
101929651,LINC01398,1,46446672,46449704
127343,DMBX1,1,46506995,46514214
105378696,LOC105378696,1,46532993,46535515
100507423,MKNK1-AS1,1,46538695,46570255
148930,KNCN,1,46545637,46551657
8569,MKNK1,1,46557406,46604301
148932,MOB3C,1,46607714,46616891
64756,ATPAF1,1,46635038,46668427
374973,TEX38,1,46671832,46673584
100130197,EFCAB14-AS1,1,46674035,46692097
9813,EFCAB14,1,46675158,46719064
1580,CYP4B1,1,46798997,46819349
163720,CYP4Z2P,1,46843094,46900475
1579,CYP4A11,1,46929173,46941484
260293,CYP4X1,1,46961363,47050754
199974,CYP4Z1,1,47067487,47118320
284541,CYP4A22,1,47137424,47148854
100874253,LINC00853,1,47179249,47180339
10158,PDZK1IP1,1,47183588,47190099
6886,TAL1,1,47216289,47232335
6491,STIL,1,47250138,47314147
51727,CMPK1,1,47333796,47378839
102724077,LINC01389,1,47380795,47437317
2301,FOXE3,1,47416071,47418052
84793,FOXD2-AS1,1,47432134,47434641
2306,FOXD2,1,47436016,47440691
388630,TRABD2B,1,47760527,47996890
391037,SKINT1L,1,48101714,48182428
200010,SLC5A9,1,48222684,48248644
54558,SPATA6,1,48295371,48472208
84871,AGBL4,1,48532854,50023954
79656,BEND5,1,48727522,48776969
101929721,LOC101929721,1,49257410,49269294
100874313,AGBL4-IT1,1,49374200,49472085
1996,ELAVL4,1,50048013,50203785
63950,DMRTA2,1,50417550,50423447
11124,FAF1,1,50441262,50960264
1031,CDKN2C,1,50968694,50974637
100616189,MIR4421,1,51059836,51059905
102466656,MIR6500,1,51060017,51060103
284546,C1orf185,1,51102227,51148085
105378716,LINC01562,1,51195094,51235096
26994,RNF11,1,51236272,51273447
22996,TTC39A,1,51287257,51345116
102724097,TTC39A-AS1,1,51329653,51331281
2060,EPS15,1,51354262,51519323
114883,OSBPL9,1,51616873,51789219
4898,NRDC,1,51789193,51878937
100313892,MIR761,1,51836343,51836402
5865,RAB3B,1,51907955,51990764
51060,TXNDC12,1,52020131,52056171
112970,KTI12,1,52032104,52033800
104355143,TXNDC12-AS1,1,52050917,52052683
91408,BTF3L4,1,52056184,52090716
9372,ZFYVE9,1,52142093,52346686
200014,CC2D1B,1,52350592,52366205
4998,ORC1,1,52372828,52404471
84950,PRPF38A,1,52404546,52418320
23318,ZCCHC11,1,52423275,52553090
2882,GPX7,1,52602370,52609051
348378,SHISAL2A,1,52633343,52669120
65260,COA7,1,52686341,52698366
79699,ZYG11B,1,52726458,52827341
440590,ZYG11A,1,52842510,52894575
55268,ECHDC2,1,52895909,52921785
6342,SCP2,1,52927228,53051617
127435,PODN,1,53062051,53085502
6512,SLC1A7,1,53087178,53142632
1376,CPT2,1,53196428,53214197
54987,C1orf123,1,53214099,53220639
4116,MAGOH,1,53226891,53238610
100507564,LOC100507564,1,53238609,53242783
7804,LRP8,1,53242369,53328149
105378732,LINC01771,1,53328232,53336509
163742,SLC25A3P1,1,53438369,53440020
63948,DMRTB1,1,53459398,53467487
148979,GLIS1,1,53506232,53734204
55706,NDC1,1,53765460,53838552
54432,YIPF1,1,53851718,53889831
1733,DIO1,1,53894186,53911086
51668,HSPB11,1,53921560,53946308
115353,LRRC42,1,53946325,53968168
388633,LDLRAD1,1,54007297,54018186
9528,TMEM59,1,54026680,54053573
127428,TCEANC2,1,54053571,54112519
100616315,MIR4781,1,54054078,54054154
200008,CDCP2,1,54132719,54153181
606495,CYB5RL,1,54172150,54200101
51253,MRPL37,1,54200166,54225489
23648,SSBP3,1,54225430,54406395
619518,SSBP3-AS1,1,54236442,54239063
26027,ACOT11,1,54548133,54634744
338094,FAM151A,1,54609176,54623527
374977,MROH7,1,54641739,54710267
100527960,MROH7-TTC4,1,54641739,54742655
7268,TTC4,1,54715821,54742655
25973,PARS2,1,54756897,54764553
55001,TTC22,1,54781078,54801268
163747,LEXM,1,54806062,54842264
1718,DHCR24,1,54849626,54887248
199964,TMEM61,1,54980663,54992293
7809,BSND,1,54998943,55008792
255738,PCSK9,1,55039475,55064853
23358,USP24,1,55066358,55215366
100507634,LOC100507634,1,55215407,55217455
109729135,MIR4422HG,1,55217860,55234177
100616272,MIR4422,1,55225640,55225723
105378739,LINC01753,1,55915608,55944963
105378738,LINC01755,1,55945086,55950119
105378744,LINC01767,1,56414962,56415966
8613,PLPP3,1,56494746,56579584
101929935,LOC101929935,1,56627790,56645318
5563,PRKAA2,1,56645316,56715335
199920,FYB2,1,56718803,56819696
731,C8A,1,56854769,56918221
732,C8B,1,56929209,56966140
1600,DAB1,1,56994777,58250547
101926890,DAB1-AS1,1,57860542,57863114
115209,OMA1,1,58480718,58546799
4070,TACSTD2,1,58575422,58577494
114803,MYSM1,1,58654738,58700075
3725,JUN,1,58780790,58784113
100131060,LINC01135,1,58785150,58899712
101926925,LINC01358,1,59020475,59088247
729467,HSD52,1,59131935,59146807
55277,FGGY,1,59296637,59762731
100616409,MIR4711,1,59733226,59733296
101926944,LOC101926944,1,59772794,59788829
51361,HOOK1,1,59814860,59876378
1573,CYP2J2,1,59893307,59926798
127795,C1orf87,1,59990393,60073770
105378763,LINC01748,1,60515715,60622685
101926964,LOC101926964,1,60659630,60825584
100996570,NFIA-AS2,1,60940243,60970776
4774,NFIA,1,61077273,61462788
645030,NFIA-AS1,1,61248944,61253518
414927,MGC34796,1,61654241,61656128
83941,TM2D1,1,61681046,61725423
10207,PATJ,1,61742465,62163919
100422902,MIR3116-1,1,62078785,62078859
100422946,MIR3116-2,1,62078788,62078856
54596,L1TD1,1,62194801,62212328
163782,KANK4,1,62236164,62319414
7398,USP1,1,62436303,62451804
85440,DOCK7,1,62454725,62688368
27329,ANGPTL3,1,62597486,62606305
84938,ATG4C,1,62784105,62865271
105378769,LINC01739,1,63000496,63012471
199899,LINC00466,1,63159082,63317257
100996301,FOXD3-AS1,1,63320883,63324441
27022,FOXD3,1,63323058,63325126
102464823,MIR6068,1,63326924,63326984
29929,ALG6,1,63367589,63438562
23421,ITGB3BP,1,63440769,63523273
84455,EFCAB7,1,63523300,63572693
79469,DLEU2L,1,63548979,63550636
5236,PGM1,1,63593275,63660246
4919,ROR1,1,63774018,64181496
101927034,ROR1-AS1,1,64094441,64113791
148581,UBE2U,1,64203617,64246274
57685,CACHD1,1,64470792,64693058
100616338,MIR4794,1,64579846,64579921
55225,RAVER2,1,64745094,64833231
3716,JAK1,1,64833222,65067746
101927084,LINC01359,1,64979576,65002476
100500854,MIR3671,1,65057754,65057842
406893,MIR101-1,1,65058433,65058508
205,AK4,1,65147548,65232145
9829,DNAJC6,1,65264693,65415869
54741,LEPROT,1,65420447,65436007
3953,LEPR,1,65420651,65637493
5142,PDE4B,1,65792509,66374579
101927139,LOC101927139,1,66042499,66050718
84251,SGIP1,1,66533568,66751139
100422871,MIR3117,1,66628439,66628517
200132,TCTEX1D1,1,66752456,66779047
10022,INSL5,1,66797740,66801259
79819,WDR78,1,66812885,66924887
57708,MIER1,1,66924894,66988619
23169,SLC35D1,1,66999331,67054397
400757,C1orf141,1,67092175,67134971
149233,IL23R,1,67166485,67259967
3595,IL12RB2,1,67307363,67396900
26135,SERBP1,1,67407809,67430440
1647,GADD45A,1,67685176,67688338
55970,GNG12,1,67701465,67833472
100289178,GNG12-AS1,1,67832287,68202987
9077,DIRAS3,1,68045961,68051631
79971,WLS,1,68098458,68232601
100302279,MIR1262,1,68183517,68183610
6121,RPE65,1,68428823,68449959
55635,DEPDC1,1,68474151,68497221
101927220,DEPDC1-AS1,1,68496675,68538627
105378785,LINC01707,1,69055897,69185002
105378788,LINC01758,1,69433254,69435409
57554,LRRC7,1,69567184,70123488
5301,PIN1P1,1,69919321,69920317
55631,LRRC40,1,70144801,70205678
9295,SRSF11,1,70205681,70253049
81573,ANKRD13C,1,70259001,70354734
11147,HHLA3,1,70354809,70368022
1491,CTH,1,70411217,70439851
101927244,LINC01788,1,70706452,70786468
5733,PTGER3,1,70852352,71047808
100132618,ZRANB2-AS1,1,71046505,71067182
9406,ZRANB2,1,71063290,71081289
406962,MIR186,1,71067630,71067716
100852410,ZRANB2-AS2,1,71081323,71237723
257194,NEGR1,1,71402941,72282594
100852409,NEGR1-IT1,1,71794231,71837012
101927295,LINC01360,1,73306169,73338877
109729166,LINC02238,1,73674678,73738642
127255,LRRIQ3,1,74026017,74198187
8790,FPGT,1,74198211,74208702
100526835,FPGT-TNNI3K,1,74198211,74544432
51086,TNNI3K,1,74235386,74544432
127254,ERICH3,1,74568110,74673738
101927320,ERICH3-AS1,1,74577429,74626098
1429,CRYZ,1,74705487,74733408
127253,TYW3,1,74733151,74766676
431707,LHX8,1,75128433,75161533
204962,SLC44A5,1,75202130,75616009
34,ACADM,1,75724346,75763678
1744,DLSTP1,1,75742001,75745013
5876,RABGGTB,1,75786193,75795090
692085,SNORD45C,1,75787071,75787149
26805,SNORD45A,1,75787888,75787972
26804,SNORD45B,1,75789476,75789547
4438,MSH4,1,75796870,75913238
127247,ASB17,1,75918872,75932431
101927342,LOC101927342,1,76011323,76019356
256435,ST6GALNAC3,1,76074683,76637316
110806286,LINC02567,1,76758123,76779267
81849,ST6GALNAC5,1,76867407,77067538
102466995,MIR7156,1,77060142,77060202
10026,PIGK,1,77088981,77219447
26289,AK5,1,77281976,77559969
26009,ZZZ3,1,77562415,77683427
23032,USP33,1,77695988,77759879
374986,MIGA1,1,77779623,77879540
374987,NEXN-AS1,1,77881347,77889539
91624,NEXN,1,77888514,77943893
8880,FUBP1,1,77944050,77979205
11080,DNAJB4,1,77979157,78017964
54810,GIPC2,1,78044961,78138449
149047,MGC27382,1,78229598,78369462
5737,PTGFR,1,78491042,78540701
10964,IFI44L,1,78620381,78646145
10561,IFI44,1,78649788,78664078
64123,ADGRL4,1,78889763,79006810
101927412,LINC01781,1,80535754,80646788
101927434,LOC101927434,1,81513879,81557702
23266,ADGRL2,1,81699769,81993932
103283057,LINC01362,1,82903182,83166815
101927498,LINC01361,1,82973882,82986208
101927542,LINC01712,1,83446053,83454771
101927587,LINC01725,1,83575788,83860996
101927560,LOC101927560,1,83801515,83860546
79739,TTLL7,1,83865031,83999187
5567,PRKACB,1,84077974,84238498
148418,SAMD13,1,84298365,84350798
391051,UOX,1,84364957,84384801
58511,DNASE2B,1,84398531,84415008
80135,RPF1,1,84479236,84498350
2787,GNG5,1,84498322,84506579
100505741,SPATA1,1,84506300,84556495
1486,CTBS,1,84553120,84574480
103695366,LINC01461,1,84597963,84621031
439927,LINC01555,1,84628229,84635020
117178,SSX2IP,1,84643706,84690557
23566,LPAR3,1,84813402,84893213
255231,MCOLN2,1,84925582,84997122
55283,MCOLN3,1,85018081,85048540
126820,WDR63,1,85062297,85133138
100616481,MIR4423,1,85133793,85133873
84144,SYDE2,1,85157672,85201045
148423,C1orf52,1,85249953,85259672
8915,BCL10,1,85265775,85276904
646626,LOC646626,1,85276357,85278088
23576,DDAH1,1,85318484,85578363
3491,CYR61,1,85580760,85583965
54680,ZNHIT6,1,85649422,85708433
255631,COL24A1,1,85729232,86157036
57489,ODF2L,1,86346823,86396342
102465842,MIR7856,1,86357631,86357687
9635,CLCA2,1,86423882,86456557
1179,CLCA1,1,86468842,86500291
22802,CLCA4,1,86547075,86580749
105378828,LOC105378828,1,86571180,86704493
9629,CLCA3P,1,86634275,86655376
51100,SH3GLB1,1,86704569,86748184
9403,SELENOF,1,86862444,86914577
9653,HS2ST1,1,86914651,87109998
339524,LINC01140,1,87129764,87169203
101927844,LOC101927844,1,87212668,87251331
8543,LMO4,1,87328467,87348923
100505768,LINC01364,1,87353525,87371655
101927891,PKN2-AS1,1,88537512,88685204
5586,PKN2,1,88684143,88836255
2959,GTF2B,1,88852637,88891618
56267,KYAT3,1,88921043,88992960
494115,RBMXL1,1,88979455,88992960
2635,GBP3,1,89006676,89022866
2633,GBP1,1,89052303,89065360
2634,GBP2,1,89106132,89126159
388646,GBP7,1,89131750,89176040
115361,GBP4,1,89181147,89198950
115362,GBP5,1,89258950,89272861
729930,LOC729930,1,89289257,89290362
163351,GBP6,1,89363876,89388160
400759,GBP1P1,1,89407678,89424934
23507,LRRC8B,1,89524837,89597861
400761,LRRC8C-DT,1,89624848,89632894
84230,LRRC8C,1,89633084,89719535
55144,LRRC8D,1,89821013,89936430
492303,GEMIN8P4,1,89993264,89994966
284695,ZNF326,1,89995094,90035530
109616984,SNORD3G,1,90657749,90657963
343472,BARHL2,1,90712021,90717237
105378853,LOC105378853,1,90782983,90851650
105378854,LINC01763,1,90851758,90854899
84146,ZNF644,1,90915299,91022255
164045,HFM1,1,91260765,91404869
8317,CDC7,1,91500846,91525764
7049,TGFBR3,1,91680342,91906002
676,BRDT,1,91949370,92014428
253152,EPHX4,1,92029975,92063536
646817,SETSIP,1,92074435,92075472
284697,BTBD8,1,92080304,92147841
23285,KIAA1107,1,92168857,92184725
388649,C1orf146,1,92218015,92245810
11146,GLMN,1,92246397,92299009
79871,RPAP2,1,92298964,92388175
2672,GFI1,1,92473044,92486876
7813,EVI5,1,92508695,92792404
6125,RPL5,1,92831985,92841924
388650,FAM69A,1,92832728,92961522
6083,SNORD21,1,92837288,92837383
26782,SNORA66,1,92840718,92840851
22823,MTF2,1,93079234,93139081
50999,TMED5,1,93149741,93180689
343099,CCDC18,1,93180715,93278730
100131564,CCDC18-AS1,1,93310108,93345811
1810,DR1,1,93345920,93362591
54874,FNBP1L,1,93448130,93554661
8412,BCAR3,1,93561740,93847150
100129046,LOC100129046,1,93591967,93600030
723788,MIG7,1,93752923,93775383
100126348,MIR760,1,93846831,93846911
30836,DNTTIP2,1,93869457,93879206
2730,GCLM,1,93885199,93909598
24,ABCA4,1,93992837,94121149
9411,ARHGAP29,1,94168906,94247760
5825,ABCD3,1,94418376,94518663
2152,F3,1,94529175,94541857
101928079,SLC44A3-AS1,1,94657532,94820281
100616321,MIR378G,1,94745859,94745900
126969,SLC44A3,1,94820341,94895247
1266,CNN3,1,94896948,94927223
729970,LOC729970,1,94928027,94963270
199857,ALG14,1,94982722,95072951
101928098,LOC101928098,1,95061595,95067545
148534,TMEM56,1,95092516,95197605
100527978,TMEM56-RWDD3,1,95117922,95244953
101928118,LOC101928118,1,95163218,95233982
25950,RWDD3,1,95234154,95247225
100996630,LINC01760,1,95310927,95318263
101928169,LINC01650,1,95351250,95352107
440594,LINC01761,1,95474736,95479356
100996635,LOC100996635,1,95510115,95515464
102723661,LOC102723661,1,95992067,96022880
101928241,LINC01787,1,96254068,96374125
58155,PTBP2,1,96721604,96815049
1806,DPYD,1,97077743,97921059
100873932,DPYD-AS1,1,97095922,97322955
100873933,DPYD-AS2,1,97796920,97798051
109729128,LINC01930,1,97933473,97941740
400765,MIR137HG,1,97987999,98049693
100616452,MIR2682,1,98045242,98045351
406928,MIR137,1,98046069,98046171
729987,LINC01776,1,98210710,98272658
51375,SNX7,1,98661679,98760500
163404,PLPPR5,1,98890244,99004893
100129620,LOC100129620,1,99004275,99148852
9890,PLPPR4,1,99264291,99309582
101928270,LINC01708,1,99472419,99487804
54873,PALMD,1,99645874,99694541
391059,FRRS1,1,99708702,99766627
178,AGL,1,99850083,99924023
23443,SLC35A3,1,99969788,100026978
64645,MFSD14A,1,100038232,100083373
163786,SASS6,1,100083545,100133095
54482,TRMT13,1,100133149,100150498
127495,LRRC39,1,100148447,100178273
1629,DBT,1,100186921,100249853
100506007,RTCA-AS1,1,100264741,100266174
8634,RTCA,1,100266157,100292769
693138,MIR553,1,100281240,100281308
8556,CDC14A,1,100345014,100520277
54112,GPR88,1,100538171,100542027
100128787,LINC01349,1,100627049,100647004
7412,VCAM1,1,100719639,100739046
2135,EXTL2,1,100872371,100895179
148867,SLC30A7,1,100896075,100981755
51611,DPH5,1,100989624,101025806
102606465,LOC102606465,1,101025845,101087379
101928370,LOC101928370,1,101234872,101236528
1901,S1PR1,1,101236748,101241520
104355286,LINC01307,1,101323836,101377313
118427,OLFM3,1,101802566,101997234
94236,DNAJA1P5,1,101872011,101894743
1301,COL11A1,1,102876466,103108496
101928436,LOC101928436,1,103417080,103525511
55599,RNPC3,1,103525955,103555237
280,AMY2B,1,103554643,103579534
648740,ACTG1P4,1,103569403,103571386
279,AMY2A,1,103617331,103625780
100129138,LOC100129138,1,104073022,104077071
101928476,LINC01676,1,105589693,105618935
105378884,LINC01677,1,105927623,106028253
105378889,LINC01661,1,106818238,106838193
55170,PRMT6,1,107056644,107059296
22854,NTNG1,1,107139917,107484899
10451,VAV3,1,107571159,107964923
102465839,MIR7852,1,107897222,107897304
100873946,VAV3-AS1,1,107964442,107994607
29957,SLC25A24,1,108134721,108200358
148545,NBPF4,1,108223340,108244081
653149,NBPF6,1,108450281,108470638
284611,FAM102B,1,108560348,108639327
113802,HENMT1,1,108648287,108661526
55119,PRPF38B,1,108692309,108702930
163479,FNDC7,1,108712933,108742745
6814,STXBP3,1,108746634,108809526
254268,AKNAD1,1,108815897,108858242
642864,SPATA42,1,108857216,108858524
29899,GPSM2,1,108876980,108934335
23155,CLCC1,1,108929507,108963499
22911,WDR47,1,108970215,109042228
6884,TAF13,1,109064375,109076002
56900,TMEM167B,1,109090740,109096934
677766,SCARNA2,1,109100192,109100612
127003,C1orf194,1,109105950,109113857
57535,KIAA1324,1,109113962,109206781
6301,SARS,1,109213892,109238182
1952,CELSR2,1,109250018,109275756
84722,PSRC1,1,109279553,109283168
343263,MYBPHL,1,109292364,109307041
6272,SORT1,1,109309565,109397945
5686,PSMA5,1,109399030,109426486
284612,SYPL2,1,109466477,109482142
127002,ATXN7L2,1,109483904,109492798
284613,CYB561D1,1,109494035,109500441
57463,AMIGO1,1,109504174,109509751
83873,GPR61,1,109539871,109545833
2773,GNAI3,1,109548563,109595832
406974,MIR197,1,109598892,109598967
2780,GNAT2,1,109603266,109613083
271,AMPD2,1,109619812,109632055
2948,GSTM4,1,109656075,109665501
2946,GSTM2,1,109668021,109683997
2944,GSTM1,1,109687795,109693745
2949,GSTM5,1,109712241,109718268
2947,GSTM3,1,109733931,109741038
79574,EPS8L3,1,109750079,109764022
1435,CSF1,1,109910610,109930994
10768,AHCYL1,1,109984764,110023742
85369,STRIP1,1,110031576,110054641
257,ALX3,1,110060374,110070700
104355139,LINC01397,1,110082687,110109719
164153,UBL4B,1,110112439,110113947
388662,SLC6A17,1,110150513,110202201
100873974,LINC02586,1,110208450,110209987
3749,KCNC4,1,110210713,110234052
440600,RBM15-AS1,1,110286375,110339171
64783,RBM15,1,110339322,110346681
9122,SLC16A4,1,110362850,110391082
10542,LAMTOR5,1,110401254,110407924
101410535,LAMTOR5-AS1,1,110407808,110416274
84432,PROK1,1,110451165,110457354
643160,CYMP,1,110480765,110491269
440602,CYMP-AS1,1,110487679,110490258
3744,KCNA10,1,110517216,110519175
3737,KCNA2,1,110593579,110631474
3738,KCNA3,1,110653560,110675033
963,CD53,1,110871198,110899936
55791,LRIF1,1,110947189,110963944
128338,DRAM2,1,111117169,111140216
10390,CEPT1,1,111139382,111185104
79961,DENND2D,1,111185968,111204538
1117,CHI3L2,1,111227658,111243440
149620,CHIAP2,1,111280523,111286108
27159,CHIA,1,111290851,111320566
128344,PIFO,1,111346559,111353017
441897,PGCP1,1,111384518,111389851
5016,OVGP1,1,111414314,111427777
