entity:sample_id	participant	Source	target_type	WES_bai	WES_bam	WES_bam_path
ccle2_ACH-000317	ACH-000317	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR14TKB.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR14TKB.2.bam	
ccle2_ACH-000321	ACH-000321	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-6.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-6.2.bam	
ccle2_ACH-000324	ACH-000324	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JHOC-5.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JHOC-5.2.bam	
ccle2_ACH-000325	ACH-000325	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-620.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-620.2.bam	
ccle2_ACH-000326	ACH-000326	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JURL-MK1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JURL-MK1.2.bam	
ccle2_ACH-000329	ACH-000329	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CCF-STTG1.2.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CCF-STTG1.2.bam	
ccle2_ACH-000331	ACH-000331	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.IST-MES2.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.IST-MES2.2.bam	
ccle2_ACH-000340	ACH-000340	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hs_870.T.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hs_870.T.1.bam	
ccle2_ACH-000342	ACH-000342	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CL-14.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CL-14.2.bam	
ccle2_ACH-000344	ACH-000344	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-668.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-668.2.bam	
ccle2_ACH-000345	ACH-000345	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KP-N-RT-BM-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KP-N-RT-BM-1.2.bam	
ccle2_ACH-000362	ACH-000362	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-13.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-13.2.bam	
ccle2_ACH-000365	ACH-000365	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-4.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-4.2.bam	
ccle2_ACH-000368	ACH-000368	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1105.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1105.1.bam	
ccle2_ACH-000369	ACH-000369	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-16.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLM-16.2.bam	
ccle2_ACH-000370	ACH-000370	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-626.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-626.1.bam	
ccle2_ACH-000374	ACH-000374	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HCC1143.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HCC1143.2.bam	
ccle2_ACH-000376	ACH-000376	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SF-295.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SF-295.1.bam	
ccle2_ACH-000377	ACH-000377	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-478.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-478.2.bam	
ccle2_ACH-000380	ACH-000380	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-12-BM.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-12-BM.1.bam	
ccle2_ACH-000382	ACH-000382	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.COR-L24.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.COR-L24.1.bam	
ccle2_ACH-000387	ACH-000387	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TF-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TF-1.1.bam	
ccle2_ACH-000388	ACH-000388	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NU-DHL-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NU-DHL-1.2.bam	
ccle2_ACH-000390	ACH-000390	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.LUDLU-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.LUDLU-1.2.bam	
ccle2_ACH-000392	ACH-000392	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-3.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-3.2.bam	
ccle2_ACH-000397	ACH-000397	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TEN.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TEN.1.bam	
ccle2_ACH-000400	ACH-000400	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SK-CO-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SK-CO-1.2.bam	
ccle2_ACH-000402	ACH-000402	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BL-70.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BL-70.2.bam	
ccle2_ACH-000404	ACH-000404	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.K029AX.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.K029AX.2.bam	
ccle2_ACH-000405	ACH-000405	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MEC-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MEC-1.2.bam	
ccle2_ACH-000406	ACH-000406	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.U-937.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.U-937.1.bam	
ccle2_ACH-000407	ACH-000407	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-685.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-685.2.bam	
ccle2_ACH-000409	ACH-000409	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.OVSAHO.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.OVSAHO.1.bam	
ccle2_ACH-000412	ACH-000412	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1197.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1197.1.bam	
ccle2_ACH-000414	ACH-000414	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1944.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1944.2.bam	
ccle2_ACH-000415	ACH-000415	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BICR_6.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BICR_6.1.bam	
ccle2_ACH-000418	ACH-000418	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SW_1353.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SW_1353.2.bam	
ccle2_ACH-000426	ACH-000426	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-20.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-20.1.bam	
ccle2_ACH-000430	ACH-000430	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TYK-nu.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TYK-nu.2.bam	
ccle2_ACH-000435	ACH-000435	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.EFE-184.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.EFE-184.2.bam	
ccle2_ACH-000439	ACH-000439	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.ME-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.ME-1.2.bam	
ccle2_ACH-000445	ACH-000445	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KNS-60.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KNS-60.2.bam	
ccle2_ACH-000446	ACH-000446	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KP-N-SI9s.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KP-N-SI9s.2.bam	
ccle2_ACH-000453	ACH-000453	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLP-2.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MOLP-2.1.bam	
ccle2_ACH-000459	ACH-000459	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR10TKB.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR10TKB.2.bam	
ccle2_ACH-000461	ACH-000461	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1196.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1196.2.bam	
ccle2_ACH-000462	ACH-000462	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NALM-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NALM-1.2.bam	
ccle2_ACH-000466	ACH-000466	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-216.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-216.2.bam	
ccle2_ACH-000468	ACH-000468	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PK-45H.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PK-45H.2.bam	
ccle2_ACH-000471	ACH-000471	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Li-7.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Li-7.2.bam	
ccle2_ACH-000475	ACH-000475	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.huH-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.huH-1.2.bam	
ccle2_ACH-000477	ACH-000477	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Malme-3M.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Malme-3M.2.bam	
ccle2_ACH-000485	ACH-000485	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.GSU.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.GSU.2.bam	
ccle2_ACH-000487	ACH-000487	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.F-36P.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.F-36P.2.bam	
ccle2_ACH-000492	ACH-000492	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MUTZ-5.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MUTZ-5.1.bam	
ccle2_ACH-000495	ACH-000495	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR4TKB.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TUHR4TKB.2.bam	
ccle2_ACH-000500	ACH-000500	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-46.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-46.1.bam	
ccle2_ACH-000502	ACH-000502	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TCC-PAN2.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TCC-PAN2.2.bam	
ccle2_ACH-000503	ACH-000503	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BICR_16.1.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.BICR_16.1.bam	
ccle2_ACH-000505	ACH-000505	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RKN.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RKN.1.bam	
ccle2_ACH-000507	ACH-000507	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KE-39.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KE-39.2.bam	
ccle2_ACH-000511	ACH-000511	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-1.2.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-1.2.bam	
ccle2_ACH-000513	ACH-000513	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1272.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1272.1.bam	
ccle2_ACH-000517	ACH-000517	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-410.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-410.1.bam	
ccle2_ACH-000519	ACH-000519	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PEER.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PEER.1.bam	
ccle2_ACH-000523	ACH-000523	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1184.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1184.1.bam	
ccle2_ACH-000529	ACH-000529	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.T1-73.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.T1-73.bam	
ccle2_ACH-000531	ACH-000531	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RS-5.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RS-5.1.bam	
ccle2_ACH-000532	ACH-000532	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-61.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-61.2.bam	
ccle2_ACH-000534	ACH-000534	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.WSU-DLCL2.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.WSU-DLCL2.1.bam	
ccle2_ACH-000537	ACH-000537	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-761.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-761.2.bam	
ccle2_ACH-000540	ACH-000540	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hs_606.T.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hs_606.T.1.bam	
ccle2_ACH-000541	ACH-000541	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-34.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-34.2.bam	
ccle2_ACH-000542	ACH-000542	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hey-A8.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hey-A8.2.bam	
ccle2_ACH-000543	ACH-000543	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-489.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-489.2.bam	
ccle2_ACH-000546	ACH-000546	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HSC-4.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HSC-4.2.bam	
ccle2_ACH-000549	ACH-000549	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1076.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1076.2.bam	
ccle2_ACH-000551	ACH-000551	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.K-562.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.K-562.bam	
ccle2_ACH-000553	ACH-000553	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Sq-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Sq-1.1.bam	
ccle2_ACH-000557	ACH-000557	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.AML-193.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.AML-193.2.bam	
ccle2_ACH-000559	ACH-000559	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1836.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H1836.2.bam	
ccle2_ACH-000561	ACH-000561	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.T.T.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.T.T.2.bam	
ccle2_ACH-000562	ACH-000562	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HCC-78.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.HCC-78.2.bam	
ccle2_ACH-000564	ACH-000564	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KHM-1B.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KHM-1B.1.bam	
ccle2_ACH-000573	ACH-000573	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MDA-MB-436.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.MDA-MB-436.1.bam	
ccle2_ACH-000576	ACH-000576	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-27.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-27.1.bam	
ccle2_ACH-000584	ACH-000584	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JHOS-4.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.JHOS-4.1.bam	
ccle2_ACH-000588	ACH-000588	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-26.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-26.bam	
ccle2_ACH-000590	ACH-000590	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H2073.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.NCI-H2073.1.bam	
ccle2_ACH-000592	ACH-000592	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TM-31.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.TM-31.2.bam	
ccle2_ACH-000594	ACH-000594	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.DMS_153.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.DMS_153.1.bam	
ccle2_ACH-000598	ACH-000598	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-21BM.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KMS-21BM.2.bam	
ccle2_ACH-000599	ACH-000599	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PA-TU-8902.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.PA-TU-8902.2.bam	
ccle2_ACH-000602	ACH-000602	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.M-07e.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.M-07e.2.bam	
ccle2_ACH-000604	ACH-000604	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYO-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.KYO-1.1.bam	
ccle2_ACH-000611	ACH-000611	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-6.3.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-6.3.bam	
ccle2_ACH-000618	ACH-000618	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1041.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-1041.2.bam	
ccle2_ACH-000623	ACH-000623	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-201.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-201.2.bam	
ccle2_ACH-000625	ACH-000625	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hep_3B2.1-7.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Hep_3B2.1-7.1.bam	
ccle2_ACH-000630	ACH-000630	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.YD-8.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.YD-8.1.bam	
ccle2_ACH-000636	ACH-000636	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RPMI-8402.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.RPMI-8402.1.bam	
ccle2_ACH-000640	ACH-000640	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SK-MEL-31.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SK-MEL-31.1.bam	
ccle2_ACH-000641	ACH-000641	ccle2	AGILENT	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CMK.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.CMK.1.bam	
