ensembl_gene_id,hgnc_id
ENSG00000283480,512380.2
ENSG00000124766,X4
ENSG00000220771,LA2P3
ENSG00000272168,SC15
ENSG00000280443,136313.1
ENSG00000222515,7SKP240
ENSG00000260455,AT1
ENSG00000219404,359694.1
ENSG00000261568,359694.2
ENSG00000172179,L
ENSG00000112273,GFL1
ENSG00000228772,033539.1
ENSG00000233358,035401.1
ENSG00000218476,591416.1
ENSG00000207394,U6-1060P
ENSG00000235743,139231.1
ENSG00000219453,133270.1
ENSG00000278128,139093.1
ENSG00000218512,TLC1P2
ENSG00000220748,032822.1
ENSG00000219582,RNPA1P58
ENSG00000152954,SN1
ENSG00000251830,00218
ENSG00000146038,DC2
ENSG00000146049,AG1
ENSG00000202050,U6-391P
ENSG00000124532,S2
ENSG00000112293,LD1
ENSG00000112294,DH5A1
ENSG00000137261,AA0319
ENSG00000218186,T8P43
ENSG00000111802,P2
ENSG00000112304,OT13
ENSG00000272345,031775.1
ENSG00000112308,orf62
ENSG00000272402,031775.2
ENSG00000224164,133264.2
ENSG00000218806,133264.1
ENSG00000112312,NN
ENSG00000260286,MH2
ENSG00000282804,512428.1
ENSG00000111913,POR2
ENSG00000217083,CO2P33
ENSG00000214975,IAP29
ENSG00000220517,S1P1
ENSG00000244618,7SL334P
ENSG00000229313,133268.3
ENSG00000223623,133268.2
ENSG00000168405,AHP
ENSG00000285801,133268.4
ENSG00000219682,133268.1
ENSG00000262400,590084.3
ENSG00000217805,590084.1
ENSG00000219681,590084.2
ENSG00000271108,TNBL1P5
ENSG00000216718,024509.2
ENSG00000213972,024509.1
ENSG00000079691,RMIL1
ENSG00000207286,00019
ENSG00000207490,U6-987P
ENSG00000079689,GN
ENSG00000217408,ELID1P2
ENSG00000164508,ST1H2AA
ENSG00000146047,ST1H2BA
ENSG00000178762,ST1H2BPS1
ENSG00000216436,ST1H2APS1
ENSG00000146039,C17A4
ENSG00000124568,C17A1
ENSG00000124564,C17A3
ENSG00000242387,ST1H2APS2
ENSG00000277410,138726.1
ENSG00000112337,C17A2
ENSG00000112343,IM38
ENSG00000272558,1328.2
ENSG00000272462,1328.1
ENSG00000272810,1328.3
ENSG00000224447,ST1H1PS2
ENSG00000124610,ST1H1A
ENSG00000275714,ST1H3A
ENSG00000278637,ST1H4A
ENSG00000278705,ST1H4B
ENSG00000274267,ST1H3B
ENSG00000278463,ST1H2AB
ENSG00000276410,ST1H2BB
ENSG00000234816,ST1H2APS5
ENSG00000278272,ST1H3C
ENSG00000187837,ST1H1C
ENSG00000010704,E
ENSG00000197061,ST1H4C
ENSG00000187475,ST1H1T
ENSG00000180596,ST1H2BC
ENSG00000180573,ST1H2AC
ENSG00000168298,ST1H1E
ENSG00000158373,ST1H2BD
ENSG00000283064,353759.1
ENSG00000217159,RP1P1
ENSG00000274290,ST1H2BE
ENSG00000277157,ST1H4D
ENSG00000216331,ST1H1PS1
ENSG00000282988,031777.3
ENSG00000197409,ST1H3D
ENSG00000196866,ST1H2AD
ENSG00000277224,ST1H2BF
ENSG00000217275,031777.1
ENSG00000276966,ST1H4E
ENSG00000273802,ST1H2BG
ENSG00000277075,ST1H2AE
ENSG00000277720,031777.2
ENSG00000274750,ST1H3E
ENSG00000218281,ST1H2APS3
ENSG00000124575,ST1H1D
ENSG00000274618,ST1H4F
ENSG00000275663,ST1H4G
ENSG00000277775,ST1H3F
ENSG00000275713,ST1H2BH
ENSG00000273983,ST1H3G
ENSG00000218690,ST1H2APS4
ENSG00000278588,ST1H2BI
ENSG00000158406,ST1H4H
ENSG00000220875,ST1H3PS1
ENSG00000186470,N3A2
ENSG00000124508,N2A2
ENSG00000026950,N3A1
ENSG00000124549,N2A3P
ENSG00000111801,N3A3
ENSG00000112763,N2A1
ENSG00000284688,121936.2
ENSG00000124557,N1A1
ENSG00000199289,U6-502P
ENSG00000228223,G11
ENSG00000182952,GN4
ENSG00000284607,121936.1
ENSG00000146109,T1
ENSG00000275846,513548.3
ENSG00000271071,513548.2
ENSG00000181315,F322
ENSG00000285571,513548.4
ENSG00000261584,513548.1
ENSG00000241549,SBP2
ENSG00000243307,M121L6P
ENSG00000224843,NC00240
ENSG00000272312,133255.1
ENSG00000220581,1R12P
ENSG00000216762,1R13P
ENSG00000219770,1R11P
ENSG00000222800,U2-62P
ENSG00000272468,021807.1
ENSG00000124635,ST1H2BJ
ENSG00000196787,ST1H2AG
ENSG00000276180,ST1H4I
ENSG00000197903,ST1H2BK
ENSG00000274997,ST1H2AH
ENSG00000265565,R3143
ENSG00000174572,L10P2
ENSG00000112812,SS16
ENSG00000270935,021808.1
ENSG00000158553,M121L2
ENSG00000220758,1R10P
ENSG00000204789,F204P
ENSG00000124613,F391
ENSG00000271755,031118.1
ENSG00000237154,FD2P1
ENSG00000096654,F184
ENSG00000285849,021918.4
ENSG00000285703,021918.3
ENSG00000278332,021918.2
ENSG00000270666,021918.1
ENSG00000218347,RNPA1P1
ENSG00000219738,83P1
ENSG00000206671,U6-471P
ENSG00000216676,031229.1
ENSG00000281706,NC01012
ENSG00000216915,R89P
ENSG00000218069,L24D1P1
ENSG00000217862,ST1H4PS1
ENSG00000185130,ST1H2BL
ENSG00000196747,ST1H2AI
ENSG00000278828,ST1H3H
ENSG00000276368,ST1H2AJ
ENSG00000273703,ST1H2BM
ENSG00000197238,ST1H4J
ENSG00000273542,ST1H4K
ENSG00000233822,ST1H2BN
ENSG00000275221,ST1H2AK
ENSG00000217646,ST1H2BPS2
ENSG00000276903,ST1H2AL
ENSG00000184357,ST1H1B
ENSG00000275379,ST1H3I
ENSG00000275126,ST1H4L
ENSG00000197153,ST1H3J
ENSG00000278677,ST1H2AM
ENSG00000274641,ST1H2BO
ENSG00000238610,U7-26P
ENSG00000168131,2B2
ENSG00000168126,2W6P
ENSG00000124657,2B6
ENSG00000214374,LP2P1
ENSG00000216629,2W4P
ENSG00000217539,CB2P
ENSG00000199851,00012
ENSG00000217315,2W2P
ENSG00000187763,2B7P
ENSG00000182477,2B8P
ENSG00000220721,1F12
ENSG00000272009,121944.1
ENSG00000197279,F165
ENSG00000219891,CAN12P1
ENSG00000219392,F602P
ENSG00000269293,CAN16-AS1
ENSG00000196812,CAN16
ENSG00000261839,358933.1
ENSG00000198315,SCAN8
ENSG00000226314,F192P1
ENSG00000280107,022393.1
ENSG00000216901,F603P
ENSG00000218016,F192P2
ENSG00000176933,B2P1
ENSG00000137185,CAN9
ENSG00000187626,SCAN4
ENSG00000189134,APL
ENSG00000197062,CAN26
ENSG00000276302,021997.3
ENSG00000137338,BD1
ENSG00000273712,021997.2
ENSG00000270326,021997.1
ENSG00000235109,CAN31
ENSG00000189298,SCAN3
ENSG00000158691,CAN12
ENSG00000251877,U2-45P
ENSG00000187987,CAN23
ENSG00000231162,X11P1
ENSG00000219262,2E1P
ENSG00000198704,X6
ENSG00000224586,X5
ENSG00000232040,ED9
ENSG00000246350,049543.1
ENSG00000271440,121932.1
ENSG00000235570,NC00533
ENSG00000237425,SAP2
ENSG00000235559,P56P1
ENSG00000225173,662890.1
ENSG00000225595,NC01623
ENSG00000213916,L13P
ENSG00000233366,F90P2
ENSG00000224157,G14
ENSG00000204713,IM27
ENSG00000212240,U6-930P
ENSG00000204709,NC01556
ENSG00000228666,T18P1
ENSG00000263426,7SL471P
ENSG00000227214,G15
ENSG00000244349,662791.1
ENSG00000197935,F311
ENSG00000223677,2AD1P
ENSG00000277661,662791.2
ENSG00000204704,2W1
ENSG00000236909,2P1P
ENSG00000228364,R1AP1
ENSG00000204703,2B3
ENSG00000204702,2J1
ENSG00000204701,2J3
ENSG00000227206,645937.2
ENSG00000203492,645937.1
ENSG00000284656,645937.4
ENSG00000204700,2J2
ENSG00000224233,2J4P
ENSG00000230598,645937.3
ENSG00000197171,672167.1
ENSG00000213911,2G1P
ENSG00000204697,2U1P
ENSG00000242524,2U2P
ENSG00000204695,14J1
ENSG00000230056,X6P1
ENSG00000243729,5V1
ENSG00000112462,12D3
ENSG00000280236,12D2
ENSG00000251608,12D1
ENSG00000204694,11A1
ENSG00000206474,10C1
ENSG00000277881,645927.1
ENSG00000204688,2H1
ENSG00000225797,DP1
ENSG00000230164,S1LP1
ENSG00000204687,S1L
ENSG00000213900,S17P1
ENSG00000229274,662860.1
ENSG00000224582,NC01015
ENSG00000229281,R53P
ENSG00000237988,2I1P
ENSG00000213886,D
ENSG00000204681,BBR1
ENSG00000232173,2H5P
ENSG00000227609,EM183AP1
ENSG00000201330,ORD32B
ENSG00000231301,L13AP
ENSG00000204657,2H2
ENSG00000235238,MO2P1
ENSG00000204655,G
ENSG00000204644,P57
ENSG00000233916,HHC20P1
ENSG00000204642,A-F
ENSG00000225864,645939.1
ENSG00000214922,A-F-AS1
ENSG00000239257,L23AP1
ENSG00000273340,CE
ENSG00000227758,645939.2
ENSG00000199290,00019
ENSG00000235821,ITM4P
ENSG00000272236,645939.4
ENSG00000285761,645939.5
ENSG00000270896,645939.3
ENSG00000181126,A-V
ENSG00000176998,G4
ENSG00000261548,A-P
ENSG00000213880,L7AP7
ENSG00000237042,CG
ENSG00000204632,A-G
ENSG00000229142,G4P8
ENSG00000285799,645929.2
ENSG00000281831,P5B
ENSG00000230521,645929.1
ENSG00000206341,A-H
ENSG00000231130,A-T
ENSG00000233677,X39BP1
ENSG00000235963,CD1P1
ENSG00000227262,G4B
ENSG00000230795,A-K
ENSG00000228078,A-U
ENSG00000206503,A-A
ENSG00000227766,671277.1
ENSG00000235290,A-W
ENSG00000229390,CD
ENSG00000204625,G9
ENSG00000238024,X39BP2
ENSG00000224312,CD1P2
ENSG00000204623,RD1ASP
ENSG00000204622,A-J
ENSG00000237669,671277.2
ENSG00000232757,F1P1
ENSG00000278104,02218
ENSG00000275856,02219
ENSG00000066379,RD1
ENSG00000278773,02220
ENSG00000204619,P1R11
ENSG00000204618,F39
ENSG00000204616,IM31
ENSG00000231226,IM31-AS1
ENSG00000252228,00554
ENSG00000204614,IM40
ENSG00000204613,IM10
ENSG00000204610,IM15
ENSG00000234127,IM26
ENSG00000233892,IP1P1
ENSG00000270604,G17
ENSG00000236475,IM26BP
ENSG00000243753,A-L
ENSG00000280128,662795.2
ENSG00000231074,G18
ENSG00000204599,IM39
ENSG00000248167,IM39-RPP21
ENSG00000241370,P21
ENSG00000224372,A-N
ENSG00000224486,662795.1
ENSG00000236405,QLN1P1
ENSG00000226577,CC
ENSG00000229068,POP1
ENSG00000224936,CLA2P1
ENSG00000236603,NP1
ENSG00000204592,A-E
ENSG00000235781,NC02569
ENSG00000204590,L1
ENSG00000204576,R3
ENSG00000204574,CF1
ENSG00000216101,R877
ENSG00000204569,P1R10
ENSG00000204568,PS18B
ENSG00000137343,AT1
ENSG00000228415,MAP1
ENSG00000204564,orf136
ENSG00000204560,X16
ENSG00000146112,P1R18
ENSG00000137404,M
ENSG00000230449,L7P4
ENSG00000137337,C1
ENSG00000224328,C1-AS1
ENSG00000196230,BB
ENSG00000272540,662797.1
ENSG00000137312,OT1
ENSG00000201988,00019
ENSG00000272273,R3-AS1
ENSG00000137331,R3
ENSG00000263608,7SL353P
ENSG00000228022,G20
ENSG00000214894,NC00243
ENSG00000237923,NC02570
ENSG00000202241,7SKP186
ENSG00000237775,R1-DT
ENSG00000204580,R1
ENSG00000284370,R4640
ENSG00000213780,F2H4
ENSG00000137411,RS2
ENSG00000196260,TA2
ENSG00000252761,00019
ENSG00000168631,CL3
ENSG00000233529,G21
ENSG00000275906,PGP2
ENSG00000204544,C21
ENSG00000261272,C22
ENSG00000228789,G22
ENSG00000222895,U6-1133P
ENSG00000204542,orf15
ENSG00000204540,ORS1C1
ENSG00000204539,SN
ENSG00000204538,ORS1C2
ENSG00000238211,LR2LP1
ENSG00000204536,HCR1
ENSG00000137310,F19
ENSG00000204531,U5F1
ENSG00000204528,ORS1C3
ENSG00000272501,662844.4
ENSG00000206344,G27
ENSG00000271821,662844.3
ENSG00000255726,662844.1
ENSG00000255899,662844.2
ENSG00000204525,A-C
ENSG00000234745,A-B
ENSG00000214892,P8P1
ENSG00000227939,L3P2
ENSG00000231402,SF5P
ENSG00000256166,NC02571
ENSG00000229836,671883.1
ENSG00000277402,R6891
ENSG00000271581,671883.2
ENSG00000228432,FRP2
ENSG00000285647,671883.3
ENSG00000201658,U6-283P
ENSG00000230994,FR3P1
ENSG00000223702,HHC20P2
ENSG00000225851,A-S
ENSG00000272221,645933.2
ENSG00000204520,CA
ENSG00000206337,P5
ENSG00000199332,00019
ENSG00000230174,NC01149
ENSG00000233902,645933.1
ENSG00000204516,CB
ENSG00000201680,00019
ENSG00000256851,663061.1
ENSG00000219797,IAP9
ENSG00000225499,L15P4
ENSG00000204511,CD1
ENSG00000198563,X39B
ENSG00000254870,P6V1G2-DDX39B
ENSG00000201785,ORD117
ENSG00000265236,ORD84
ENSG00000234006,X39B-AS1
ENSG00000213760,P6V1G2
ENSG00000204498,KBIL1
ENSG00000226979,A
ENSG00000232810,F
ENSG00000227507,B
ENSG00000204482,T1
ENSG00000204475,R3
ENSG00000230622,CRHP1
ENSG00000204472,F1
ENSG00000204469,RC2A
ENSG00000200816,ORA38
ENSG00000274494,R6832
ENSG00000204463,G6
ENSG00000204444,OM
ENSG00000204439,orf47
ENSG00000227198,orf47-AS1
ENSG00000204438,ANK1
ENSG00000201207,00019
ENSG00000204435,NK2B
ENSG00000263020,662899.2
ENSG00000240053,6G5B
ENSG00000204428,6G5C
ENSG00000204427,HD16A
ENSG00000204422,662899.1
ENSG00000266776,R4646
ENSG00000204424,6G6F
ENSG00000250641,6G6F-LY6G6D
ENSG00000255552,6G6E
ENSG00000244355,6G6D
ENSG00000204420,IG6B
ENSG00000204421,6G6C
ENSG00000213722,AH2
ENSG00000213719,IC1
ENSG00000204410,H5
ENSG00000255152,H5-SAPCD1
ENSG00000252743,U6-850P
ENSG00000228727,PCD1
ENSG00000235663,PCD1-AS1
ENSG00000204396,A7
ENSG00000204394,RS
ENSG00000201555,00019
ENSG00000204392,M2
ENSG00000204390,PA1L
ENSG00000204389,PA1A
ENSG00000204388,PA1B
ENSG00000285565,671762.1
ENSG00000204387,orf48
ENSG00000201823,ORD48
ENSG00000201754,ORD52
ENSG00000204386,U1
ENSG00000204385,C44A4
ENSG00000237080,MT2-AS1
ENSG00000204371,MT2
ENSG00000166278,
ENSG00000204366,TB12
ENSG00000244255,645922.1
ENSG00000281756,-AS1
ENSG00000243649,B
ENSG00000204356,LFE
ENSG00000284446,R1236
ENSG00000204351,IV2L
ENSG00000204348,O
ENSG00000204344,K19
ENSG00000244731,A
ENSG00000233627,A-AS1
ENSG00000204338,P21A1P
ENSG00000248290,XA
ENSG00000250535,K19B
ENSG00000224389,B
ENSG00000229776,B-AS1
ENSG00000231852,P21A2
ENSG00000168477,XB
ENSG00000252512,A5SP206
ENSG00000284829,662884.2
ENSG00000213676,F6B
ENSG00000204315,BPL
ENSG00000204314,RT1
ENSG00000285085,662884.4
ENSG00000284954,662884.3
ENSG00000221988,T2
ENSG00000258388,T2-EGFL8
ENSG00000241404,FL8
ENSG00000204310,PAT1
ENSG00000284469,R6721
ENSG00000204308,F5
ENSG00000277264,R6833
ENSG00000204305,ER
ENSG00000273333,662884.1
ENSG00000204304,X2
ENSG00000213654,SM3
ENSG00000204301,TCH4
ENSG00000225914,G23
ENSG00000204296,orf10
ENSG00000237285,RNPA1P2
ENSG00000223335,U6-603P
ENSG00000204290,NL2
ENSG00000204287,A-DRA
ENSG00000196301,A-DRB9
ENSG00000198502,A-DRB5
ENSG00000251916,U1-61P
ENSG00000229391,A-DRB6
ENSG00000196126,A-DRB1
ENSG00000196735,A-DQA1
ENSG00000179344,A-DQB1
ENSG00000223534,A-DQB1-AS1
ENSG00000235040,CO3P1
ENSG00000232080,662789.1
ENSG00000226030,A-DQB3
ENSG00000237541,A-DQA2
ENSG00000263649,R3135B
ENSG00000232629,A-DQB2
ENSG00000241106,A-DOB
ENSG00000250264,669918.1
ENSG00000204267,P2
ENSG00000204264,MB8
ENSG00000204261,MB8-AS1
ENSG00000240065,MB9
ENSG00000168394,P1
ENSG00000234515,P1R2P1
ENSG00000235301,A-Z
ENSG00000242574,A-DMB
ENSG00000248993,645941.2
ENSG00000204257,A-DMA
ENSG00000204256,D2
ENSG00000223837,645941.1
ENSG00000263756,645941.3
ENSG00000204252,A-DOA
ENSG00000231389,A-DPA1
ENSG00000223865,A-DPB1
ENSG00000224796,L32P1
ENSG00000231461,A-DPA2
ENSG00000228688,L11A2P1
ENSG00000224557,A-DPB2
ENSG00000237398,A-DPA3
ENSG00000230313,G24
ENSG00000204248,L11A2
ENSG00000204231,RB
ENSG00000202441,Y4P10
ENSG00000112473,C39A7
ENSG00000204228,D17B8
ENSG00000199036,R219A1
ENSG00000204227,NG1
ENSG00000225463,F70P1
ENSG00000223457,ATSF1P1
ENSG00000272217,645940.1
ENSG00000232940,G25
ENSG00000223501,S52
ENSG00000231500,S18
ENSG00000235863,GALT4
ENSG00000227057,R46
ENSG00000284517,R6873
ENSG00000204220,DN6
ENSG00000284064,R6834
ENSG00000237441,L2
ENSG00000231925,PBP
ENSG00000236104,TB22
ENSG00000204209,XX
ENSG00000285064,662820.1
ENSG00000229596,L8P
ENSG00000228285,PLA2P1
ENSG00000225644,L35AP4
ENSG00000237649,FC1
ENSG00000204194,L12P1
ENSG00000112511,F1
ENSG00000112514,TA
ENSG00000197283,NGAP1
ENSG00000274259,NGAP1-AS1
ENSG00000284256,R5004
ENSG00000213588,TB9
ENSG00000204188,NBP1
ENSG00000242014,7SL26P
ENSG00000276746,00017
ENSG00000030110,K1
ENSG00000197251,NC00336
ENSG00000096433,PR3
ENSG00000137288,CC2
ENSG00000266509,R3934
ENSG00000161896,6K3
ENSG00000161904,MD2
ENSG00000096395,N
ENSG00000249346,NC01016
ENSG00000271362,138889.2
ENSG00000233183,138889.1
ENSG00000276824,R7159
ENSG00000221697,R1275
ENSG00000124493,M4
ENSG00000271231,T18P9
ENSG00000214810,CSP55
ENSG00000137309,GA1
ENSG00000276404,R6835
ENSG00000186577,IM29
ENSG00000225339,354740.1
ENSG00000220583,L35P2
ENSG00000272325,DT3
ENSG00000270800,S10-NUDT3
ENSG00000124614,S10
ENSG00000124507,CSIN1
ENSG00000124664,DEF
ENSG00000196114,031577.1
ENSG00000196821,orf106
ENSG00000216636,L7P25
ENSG00000265123,7SL200P
ENSG00000220643,031577.2
ENSG00000272288,451165.2
ENSG00000186328,451165.1
ENSG00000217130,139100.1
ENSG00000124562,RPC
ENSG00000065060,RF1BP1
ENSG00000206717,00019
ENSG00000252106,Y3P15
ENSG00000064995,F11
ENSG00000064999,KS1A
ENSG00000187762,PE1P11
ENSG00000273870,138721.1
ENSG00000124678,P11
ENSG00000146197,UBE3
ENSG00000272374,7832.2
ENSG00000065029,F76
ENSG00000217004,7832.1
ENSG00000023892,F6
ENSG00000112033,ARD
ENSG00000227154,022721.1
ENSG00000112039,NCE
ENSG00000198755,L10A
ENSG00000276712,R7111
ENSG00000007866,AD3
ENSG00000112041,LP1
ENSG00000228559,033519.3
ENSG00000219023,033519.2
ENSG00000096060,BP5
ENSG00000218749,033519.1
ENSG00000212579,00561
ENSG00000265527,R5690
ENSG00000232909,157823.2
ENSG00000157343,MC12
ENSG00000220734,157823.1
ENSG00000196748,PSL2
ENSG00000204140,PSL1
ENSG00000137392,PS
ENSG00000197753,FPL5
ENSG00000096063,PK1
ENSG00000112053,C26A8
ENSG00000271304,RXP2
ENSG00000112062,PK14
ENSG00000237719,5152.1
ENSG00000156711,PK13
ENSG00000246982,4485.1
ENSG00000096070,PF3
ENSG00000180316,PLA1
ENSG00000189325,orf222
ENSG00000010030,V7
ENSG00000224666,4484.1
ENSG00000179165,T1
ENSG00000112078,TD20
ENSG00000240733,7SL502P
ENSG00000112079,K38
ENSG00000239964,7SL748P
ENSG00000112081,SF3
ENSG00000263894,R3925
ENSG00000238554,U1-88P
ENSG00000251864,00019
ENSG00000281450,NDAR
ENSG00000213500,P3P2
ENSG00000124762,KN1A
ENSG00000285244,NOL
ENSG00000255587,B44
ENSG00000220349,5996.1
ENSG00000124772,NE5
ENSG00000285888,5996.2
ENSG00000137168,IL1
ENSG00000198663,orf89
ENSG00000232598,122034.1
ENSG00000164530,16
ENSG00000137409,CH1
ENSG00000146192,D2
ENSG00000226976,X6A1P2
ENSG00000216412,L12P2
ENSG00000137193,M1
ENSG00000172738,EM217
ENSG00000065491,C1D22B
ENSG00000275550,096712.1
ENSG00000112130,F8
ENSG00000239953,7SL273P
ENSG00000137200,TR1
ENSG00000198937,DC167
ENSG00000204110,NC02520
ENSG00000229559,353597.2
ENSG00000227920,353597.1
ENSG00000263926,R4462
ENSG00000279942,353597.3
ENSG00000112139,GA1
ENSG00000225945,121574.1
ENSG00000156639,AND3
ENSG00000243313,7SL285P
ENSG00000200597,U1-87P
ENSG00000218521,589655.1
ENSG00000183826,BD9
ENSG00000200706,00279
ENSG00000226533,BD9-AS1
ENSG00000199938,00019
ENSG00000217227,079341.1
ENSG00000124767,O1
ENSG00000236355,391415.1
ENSG00000124721,AH8
ENSG00000244297,7SL465P
ENSG00000219273,035555.1
ENSG00000212586,00393
ENSG00000231150,034345.2
ENSG00000220076,034345.1
ENSG00000220556,035690.1
ENSG00000112164,P1R
ENSG00000112167,YSD1
ENSG00000217165,KRD18EP
ENSG00000164626,NK5
ENSG00000124780,NK17
ENSG00000095981,NK16
ENSG00000164627,F6
ENSG00000218986,136087.1
ENSG00000231276,F4P1
ENSG00000252990,U1-54P
ENSG00000146122,AM2
ENSG00000281969,592158.1
ENSG00000235033,590999.1
ENSG00000124615,CS1
ENSG00000220586,BBP9
ENSG00000180211,393411.1
ENSG00000227131,139275.2
ENSG00000204091,RG1
ENSG00000204092,NC00951
ENSG00000226070,139275.1
ENSG00000156564,FN2
ENSG00000252767,U6-250P
ENSG00000236075,359475.1
ENSG00000226454,033380.1
ENSG00000237947,583854.1
ENSG00000124602,C5CL
ENSG00000124596,RD1
ENSG00000112212,PO2
ENSG00000124701,OBEC2
ENSG00000001167,YA
ENSG00000161912,CY10P1
ENSG00000161911,EML1
ENSG00000095970,EM2
ENSG00000112195,EML2
ENSG00000184106,EML3P
ENSG00000188056,EML4
ENSG00000212176,A5SP207
ENSG00000225690,EML5P
ENSG00000274256,391903.2
ENSG00000278745,391903.3
ENSG00000124731,EM1
ENSG00000218809,391903.1
ENSG00000206745,U6-643P
ENSG00000213461,672212.1
ENSG00000096264,R2
ENSG00000279284,136967.1
ENSG00000280371,136967.2
ENSG00000234753,XP4-AS1
ENSG00000226917,NC01276
ENSG00000137166,XP4
ENSG00000266494,R4641
ENSG00000112559,FI
ENSG00000230913,M1P51
ENSG00000112561,EB
ENSG00000231102,035588.1
ENSG00000096088,C
ENSG00000269387,365205.3
ENSG00000137218,S3
ENSG00000124593,365205.1
ENSG00000278224,ICKLE4
ENSG00000214736,MM6
ENSG00000164663,P49
ENSG00000268745,365205.2
ENSG00000206977,00393
ENSG00000227516,160163.1
ENSG00000124641,D20
ENSG00000207371,00019
ENSG00000112578,SL
ENSG00000112576,ND3
ENSG00000206875,U6-761P
ENSG00000223946,513008.1
ENSG00000137413,F8
ENSG00000261068,512274.1
ENSG00000188112,orf132
ENSG00000048545,CA1A
ENSG00000214732,096814.1
ENSG00000112599,CA1B
ENSG00000048544,PS10
ENSG00000124496,ERF1
ENSG00000237107,591473.1
ENSG00000024048,R2
ENSG00000206848,U6-890P
ENSG00000112619,PH2
ENSG00000213435,P6V0CP3
ENSG00000124659,CC
ENSG00000112624,CRAL
ENSG00000146223,L7L1
ENSG00000221821,orf226
ENSG00000171611,CRA
ENSG00000137161,PY3
ENSG00000231113,035587.1
ENSG00000181524,L24P4
ENSG00000124713,MT
ENSG00000124587,X6
ENSG00000112640,P2R5D
ENSG00000124733,A1
ENSG00000124702,HDC3
ENSG00000124541,P36
ENSG00000272223,136304.1
ENSG00000240625,7SL403P
ENSG00000044090,L7
ENSG00000137171,C4
ENSG00000112651,PL2
ENSG00000272170,355385.1
ENSG00000112655,K7
ENSG00000112658,F
ENSG00000112659,L9
ENSG00000245261,133375.1
ENSG00000112667,PH1
ENSG00000146216,BK1
ENSG00000137204,C22A7
ENSG00000146215,IP3
ENSG00000171467,F318
ENSG00000219222,L12P47
ENSG00000220614,583834.1
ENSG00000179157,S2P28
ENSG00000226558,590383.1
ENSG00000124574,CC10
ENSG00000276770,R6780B
ENSG00000171462,K2
ENSG00000207076,U6-1113P
ENSG00000137221,AP1
ENSG00000204052,RC73
ENSG00000171453,LR1C
ENSG00000137207,PF3
ENSG00000271754,355802.2
ENSG00000124571,O5
ENSG00000219470,355802.1
ENSG00000252218,00426
ENSG00000170734,LH
ENSG00000203362,LH-AS1
ENSG00000172432,PBP2
ENSG00000124688,D2L1BP
ENSG00000172426,PH9
ENSG00000096080,PS18A
ENSG00000218107,136131.1
ENSG00000236961,136131.2
ENSG00000112715,GFA
ENSG00000272114,136131.3
ENSG00000283573,157371.2
ENSG00000283215,NC02537
ENSG00000223469,157371.1
ENSG00000237686,109615.3
ENSG00000181577,orf223
ENSG00000231881,109615.2
ENSG00000183239,109615.1
ENSG00000180992,PL14
ENSG00000137216,EM63B
ENSG00000137225,PN11
ENSG00000265439,7SL811P
ENSG00000262179,MX
ENSG00000112759,C29A1
ENSG00000096384,P90AB1
ENSG00000157593,C35B2
ENSG00000284427,R4647
ENSG00000146232,KBIE
ENSG00000178233,EM151B
ENSG00000272442,353588.1
ENSG00000146221,TE1
ENSG00000124608,RS2
ENSG00000249481,ATS1
ENSG00000096401,C5L
ENSG00000266619,R4642
ENSG00000237530,136140.1
ENSG00000279076,136140.2
ENSG00000196284,PT3H
ENSG00000270900,DT19P4
ENSG00000276156,138880.2
ENSG00000277769,M22P4
ENSG00000219384,138880.1
ENSG00000207769,R586
ENSG00000124813,NX2
ENSG00000271857,096865.1
ENSG00000261080,NX2-AS1
ENSG00000112782,IC5
ENSG00000212468,U6-754P
ENSG00000231769,035701.1
ENSG00000001561,PP4
ENSG00000112796,PP5
ENSG00000229349,TG1P9
ENSG00000172348,AN2
ENSG00000226541,359633.1
ENSG00000236466,359633.2
ENSG00000146233,P39A1
ENSG00000153291,C25A27
ENSG00000242973,591242.1
ENSG00000180113,RD6
ENSG00000146070,A2G7
ENSG00000230062,KRD66
ENSG00000236164,161618.1
ENSG00000112818,P1A
ENSG00000069122,GRF5
ENSG00000225730,096772.1
ENSG00000153292,GRF1
ENSG00000146072,FRSF21
ENSG00000271328,GNTL1P2
ENSG00000270761,355353.1
ENSG00000198087,2AP
ENSG00000199762,00019
ENSG00000216813,358178.1
ENSG00000164393,GRF2
ENSG00000153294,GRF4
ENSG00000252711,7SKP116
ENSG00000226594,356421.2
ENSG00000216616,356421.1
ENSG00000124818,N5
ENSG00000200340,U1-105P
ENSG00000244694,CHD4
ENSG00000226068,RNPA3P4
ENSG00000216835,MXP1
ENSG00000278736,393412.1
ENSG00000271162,022099.1
ENSG00000218337,589994.1
ENSG00000274867,589994.2
ENSG00000217631,393413.1
ENSG00000252457,U7-65P
ENSG00000277043,F1A1P42
